,NDX,ATVI,ADBE,AMD,ALXN,ALGN,GOOGL,GOOG,AMZN,AMGN,ADI,ANSS,AAPL,AMAT,ASML,ADSK,ADP,BIDU,BIIB,BMRN,BKNG,AVGO,CDNS,CDW,CERN,CHTR,CHKP,CTAS,CSCO,CTXS,CTSH,CMCSA,CPRT,COST,CSX,DXCM,DOCU,DLTR,EBAY,EA,EXC,EXPE,FB,FAST,FISV,GILD,IDXX,ILMN,INCY,INTC,INTU,ISRG,JD,KLAC,KHC,LRCX,LBTYA,LBTYK,LULU,MAR,MXIM,MELI,MCHP,MU,MSFT,MRNA,MDLZ,MNST,NTES,NFLX,NVDA,NXPI,ORLY,PCAR,PAYX,PYPL,PEP,PDD,QCOM,REGN,ROST,SGEN,SIRI,SWKS,SPLK,SBUX,SNPS,TMUS,TTWO,TSLA,TXN,TCOM,ULTA,VRSN,VRSK,VRTX,WBA,WDAY,WDC,XEL,XLNX
8/27/20,11926.16016,83.900002,510.320007,83.800003,106.110001,305.640015,1628.52002,1634.329956,3400,249.250961,118.515297,332.339996,124.608498,61.846504,374.765991,243.110001,139.325775,127.25,279.26001,75.43,1893.5,333.236603,109.360001,114.489929,72.838509,614.289978,127.629997,324.660187,41.566395,141.507797,67.00544,44.114578,103.080002,336.207855,75.715973,427.75,214.770004,96.720001,55.969013,141.581345,36.559113,97.739998,293.220001,47.404781,99,64.144318,386.279999,351.109985,94.300003,48.747391,343.841003,709.390015,79.300003,203.106232,34.349003,339.262085,23.42,22.809999,374.839996,101.790001,70.040001,1201.400024,106.825745,44.619999,225.46907,68.029999,57.497269,83.339996,102.149475,526.27002,504.829773,125.371117,462.579987,85.047615,75.435783,204.339996,136.43988,88.82,114.905998,614.969971,90.860001,154.110001,5.870408,139.23262,215.389999,82.666588,217.169998,115.239998,172.669998,447.75,139.634064,29.030001,223.949997,207.869995,186.073257,274.339996,38.510864,216.630005,35.240002,67.752945,103.426132
8/28/20,11995.84961,83.209999,516.440002,85.550003,106.989998,300.579987,1639.430054,1644.410034,3401.800049,249.55658,119.052925,336.709991,124.406647,62.883427,378.003448,247.389999,139.651825,129,281.459991,76.379997,1945.25,338.817749,110.860001,114.988403,72.400925,615.640015,126.889999,329.696289,41.477936,143.288574,67.283768,44.134388,104.080002,338.158966,76.85276,418.950012,215.240005,94.730003,53.941368,140.682541,36.707767,100.889999,293.660004,47.885204,100.160004,63.860531,383.980011,354,93.900002,49.763783,344.947266,727.01001,79.959999,207.238892,34.467587,348.532288,23.68,23.030001,377.480011,106.260002,70.220001,1178.900024,109.918816,45.689999,227.787643,67.489998,57.675312,84.540001,100.610893,523.890015,525.597412,126.544762,462.950012,85.205231,76.194672,204.479996,137.958084,89.199997,117.065071,602.609985,93.830002,153.660004,5.930107,142.73082,220.419998,84.242416,219.490005,116.260002,171.059998,442.679993,141.607819,30.629999,237.020004,208.139999,186.811142,269.959991,37.943081,243.880005,37.84,67.772697,104.612762
8/31/20,12110.7002,83.519997,513.390015,90.82,114.220001,296.980011,1629.530029,1634.180054,3450.959961,249.753784,116.364815,339.01001,128.625549,61.417774,372.733887,245.699997,137.428696,124.57,287.640015,78.029999,1910.449951,341.107178,110.910004,113.303558,72.967804,615.609985,126.260002,329.064301,41.497593,144.452545,66.45874,44.382004,103.32,337.469788,76.244476,425.410004,223,96.269997,54.609276,139.284409,36.578934,98.150002,293.200012,47.904816,99.580002,65.318581,391.059998,357.220001,96.349998,50.276917,344.229736,730.840027,78.639999,203.791687,34.625694,334.184814,23.370001,23.01,375.670013,102.910004,68.440002,1168.589966,109.103279,45.509998,224.424194,64.889999,57.784107,83.860001,97.226395,529.559998,534.661987,125.08268,465.630005,84.56488,75.366791,204.139999,138.076385,88.940002,117.956429,619.929993,91.080002,158.339996,5.840558,143.953217,219.330002,83.71714,221.300003,116.68,171.190002,498.320007,140.285385,30.24,232.179993,214.800003,186.133087,279.119995,37.218681,239.710007,38.419998,68.582214,103.864883
9/1/20,12292.86035,83.330002,527.950012,92.18,112.68,305.429993,1655.079956,1660.709961,3499.120117,247.328415,118.236534,343.890015,133.749039,61.706917,385.404724,253.509995,136.875381,126.93,279.75,76,1928.859985,353.281494,113.980003,112.246788,72.072731,617.23999,126.639999,331.108337,41.310841,144.482391,66.568085,44.619705,104.019997,341.08075,77.820023,422.190002,268.799988,93.68,53.482803,138.105972,36.004139,99.25,295.440002,48.522495,99.370003,64.418312,398.48999,347.839996,92.970001,50.11903,346.013702,741.570007,82.489998,206.583237,33.736332,338.377777,23.27,22.700001,391.160004,103.089996,69.349998,1209.26001,111.738861,45.759998,226.155685,63.32,57.566505,84.839996,98.140373,556.549988,552.676758,127.509529,473.200012,85.75692,75.159821,208.929993,137.218719,91.360001,120.838493,592.679993,91.269997,153.660004,5.800759,145.553253,223.589996,85.283058,225.339996,116.900002,172.5,475.049988,143.058533,30.65,232.880005,215.779999,187.150162,275.48999,35.985233,241.75,37.34,67.673973,105.01162
9/2/20,12420.54004,83.449997,533.799988,90.220001,113.82,324.429993,1717.390015,1728.280029,3531.449951,254.486206,121.293007,350.589996,130.977966,64.887482,396.949921,261.350006,140.778198,124.260002,285.600006,77.989998,1948.72998,368.482208,117.089996,117.17173,74.817612,622.450012,130.580002,338.089752,41.694168,147.039169,68.406975,44.73856,104.800003,348.341492,77.461037,447.709991,265.160004,94.699997,54.918312,139.374283,37.688889,102.940002,302.5,48.698978,103.129997,65.357727,406.309998,364.529999,95.440002,51.559738,352.990173,765.109985,83.209999,214.123337,34.299595,360.375916,23.610001,23.07,398.290009,104.389999,70.709999,1195.959961,114.066139,47.830002,230.514191,64.720001,58.367687,86.529999,98.505554,552.840027,573.690491,131.388535,482.619995,86.574585,76.884575,210.820007,141.260651,90.290001,122.650665,610.150024,94.559998,156.070007,5.900257,152.340942,221.789993,87.562553,229.360001,118.879997,172.830002,447.369995,145.703384,30.6,237.660004,219.699997,192.235489,281.890015,36.386593,233.479996,38.860001,70.635635,108.551567
9/3/20,11771.37012,80.309998,507.799988,82.540001,111.519997,314.519989,1629.51001,1641.839966,3368,244.419937,116.603767,332.140015,120.491753,61.278191,374.706238,242.089996,137.478104,121.419998,276.149994,75.839996,1945.449951,345.961182,108.059998,111.828072,73.365601,608.099976,124.010002,326.556152,40.249325,139.876236,66.717186,44.015533,102.940002,338.091003,75.43676,412.950012,242.009995,92.919998,52.994328,132.643265,36.955528,100.290001,291.119995,46.100788,100.660004,64.496597,381.279999,346.519989,91.57,49.724312,338.489075,741.609985,79.040001,200.086227,33.153309,339.341553,23.33,22.75,377.869995,103.089996,68.550003,1087.119995,108.417038,46.330002,216.234558,64.839996,57.200535,82.699997,96.851227,525.75,520.466248,125.420845,471.950012,84.180679,75.238663,204.990005,138.38414,85.760002,115.929672,577.400024,93.790001,149.699997,5.73111,139.043808,206.720001,85.709229,214.789993,114.839996,166.600006,407,139.811691,30.110001,238.039993,207.779999,186.741333,267.420013,36.308281,223,37.709999,69.747131,102.807884
9/4/20,11622.12988,79.010002,491.940002,82.010002,112.970001,309,1581.209961,1591.040039,3294.620117,244.903046,116.922356,321.209991,120.571503,60.779667,366.000031,233.880005,136.875381,122.870003,276,76,1917.73999,356.632141,105.879997,113.901733,71.615257,604.02002,119.980003,326.960968,40.121544,136.434036,66.409035,44.005627,103.489998,336.411743,75.297157,398.23999,216.259995,91.230003,52.376259,129.956833,36.75732,99.800003,282.730011,45.365448,99.029999,64.594452,370.660004,342.390015,90.489998,49.418411,331.990936,735.280029,80,192.09906,33.074257,330.985443,22.540001,22.01,361.410004,104.82,68.68,1083.380005,107.561714,46.48,213.199524,62.599998,57.249989,82.269997,96.835266,516.049988,504.750885,125.649605,471.01001,84.34816,74.962708,191.839996,137.778442,85.040001,115.471649,580.359985,93.32,149.210007,5.69131,138.149368,200.139999,85.501091,208.979996,114.290001,161.710007,418.320007,138.627441,30.66,240.509995,203.539993,182.244324,266.5,36.112499,215.800003,38.16,69.125183,101.35202
9/8/20,11068.25977,76.18,462.130005,78.690002,108.190002,309.220001,1523.599976,1532.390015,3149.840088,237.784683,112.432228,308.609985,112.457649,55.465439,346.007568,224.360001,134.266922,119.309998,268.899994,74.489998,1891.599976,344.438171,100.440002,111.379448,69.656059,596.5,117.440002,314.785492,39.315578,137.936264,65.206299,43.391556,101.57,328.927704,75.047859,389.190002,205.630005,89.830002,51.369408,124.13459,36.093327,99.269997,271.160004,42.855492,94.980003,62.764549,364.190002,340.950012,89.730003,48.263863,319.742249,694.169983,76.220001,173.323288,31.384476,300.780243,22.1,21.709999,349.799988,103.980003,65.360001,1022.530029,102.320381,45.029999,201.666336,54.34,55.776207,80.099998,91.345436,507.019989,476.379242,119.075203,470.410004,82.249802,73.218246,185.949997,134.591156,81.709999,109.298286,561.890015,93.589996,146.479996,5.591812,130.029938,191.889999,84.648766,198.990005,111.57,156.220001,330.209991,134.255539,30.190001,233.25,196.809998,177.577774,258.609985,35.339146,208.580002,36.450001,68.226822,97.413216
9/9/20,11395.84961,79.589996,479.459991,81.910004,108.279999,323.920013,1547.22998,1556.959961,3268.610107,242.112885,114.95108,320.049988,116.943192,55.036709,357.98111,232.779999,135.620544,119.400002,272.51001,74.489998,1871.069946,353.76297,104.339996,110.213013,71.177666,613.280029,119.790001,321.845886,39.443352,140.801437,66.011444,44.174007,103.040001,336.275818,76.443916,401.679993,211.789993,91.809998,53.273453,128.528732,36.341084,99.230003,273.720001,44.345776,96.43,63.126617,374.160004,347,91.510002,48.964481,327.107422,719.47998,77.190002,173.313354,31.275776,298.981842,21.969999,21.610001,323.929993,102.010002,66.959999,1057.339966,100.898155,45.150002,210.254013,56.900002,56.874126,82.739998,94.193123,500.190002,508.449799,123.570854,476.279999,83.69796,74.686745,194.600006,136.140121,84.650002,113.530022,571.150024,93.470001,148.380005,5.681361,136.758041,196.550003,85.094749,205.330002,113.199997,158.589996,366.279999,137.847794,29.639999,235.399994,200.330002,182.433762,263.040009,34.604954,210.75,36.549999,69.687897,100.10556
9/10/20,11154.12012,79.089996,476.26001,78.980003,106.010002,327.950012,1526.050049,1532.02002,3175.110107,237.252289,113.766319,317.420013,113.125496,54.956944,355.62027,228.199997,131.194366,119.160004,266.51001,71.870003,1816.589966,350.864288,102.220001,109.744446,69.994186,604.059998,118.099998,313.501801,38.892933,134.518341,65.166542,43.599548,101.949997,329.578094,75.606277,390.019989,205.949997,90.25,52.156944,127.090652,35.518532,97.239998,268.089996,43.100605,95,62.402485,367.76001,346.109985,88.260002,48.313202,319.313721,705.599976,74.529999,171.992081,31.137432,295.603638,21.790001,21.450001,320,100.379997,66.349998,1040.98999,100.05278,44.869999,204.363037,57.560001,56.478477,81.779999,91.700645,480.670013,492.324554,122.437004,469.269989,81.609451,74.213676,190.089996,133.806747,83.870003,111.956818,550.099976,90.709999,145.949997,5.552012,134.392761,192.830002,84.123489,203.279999,111.720001,154.320007,371.339996,135.390457,28.889999,232.100006,198,180.977966,255.649994,33.939285,207.309998,36.25,68.246552,98.520073
9/11/20,11087.40039,77.970001,471.350006,76.339996,105.360001,317.660004,1515.76001,1520.719971,3116.219971,239.786102,113.298401,314.079987,111.640282,54.837299,357.841675,227.479996,132.726135,120.620003,269.910004,72.050003,1783.73999,353.438751,101.510002,110.980659,70.561066,601.52002,118.269997,316.928314,39.197632,132.01506,67.770821,44.243336,102.010002,329.189819,76.952477,383.459991,197.940002,90.050003,52.605545,125.852295,35.508621,94.739998,266.609985,43.169235,93.059998,64.173676,364.820007,349.929993,88,48.628975,313.941803,702.539978,74.18,170.809906,31.335066,292.106171,21.58,21.23,313.390015,99.260002,66,1032.97998,100.152237,46.09,203.029633,59.34,56.92358,81.339996,90.940331,482.029999,486.436279,124.078117,474.649994,82.643852,73.908142,184,134.849319,84.739998,112.932602,544.75,90.220001,149.970001,5.452514,135.307068,186.929993,84.51001,200.240005,111.580002,153.529999,372.720001,134.581207,28.76,228.899994,198.130005,181.117569,257.959991,33.968655,206.199997,37.369999,67.980011,98.370499
9/14/20,11277.75977,79.120003,485.910004,77.900002,108.720001,323.459991,1508.829956,1519.280029,3102.969971,243.27626,114.114784,321.600006,114.989487,56.29298,366.518005,229.830002,135.839386,121.879997,278.290009,75.339996,1784.589966,355.895233,103.230003,112.805084,71.545639,609.700012,121,323.702332,39.679245,135.036942,68.874153,44.837608,103.860001,332.868744,78.737427,393.609985,202.949997,88.919998,52.137009,126.012085,35.934761,95.919998,266.149994,43.463375,97.169998,65.597549,365.559998,353.649994,93.150002,48.757259,317.240662,716.340027,76.589996,176.909561,31.493176,303.462952,21.690001,21.35,313.820007,104.68,66.349998,1036.77002,101.654022,49.029999,204.402847,63.669998,57.378571,82.889999,92.884018,476.26001,514.737976,125.399956,478.119995,85.077164,76.500206,186.960007,135.703232,85.279999,112.972435,564.200012,93.769997,171.789993,5.611712,136.93692,183.669998,85.857887,205.539993,112.269997,156.479996,419.619995,136.712875,29.41,234.139999,202,184.822403,264.799988,34.370014,208.410004,38.939999,69.08271,101.431801
9/15/20,11438.87012,81.75,497.670013,78.93,115.580002,335.23999,1535.119995,1541.439941,3156.129883,244.85376,115.548431,328.209991,115.168915,57.030792,368.819061,235.869995,136.237244,124.489998,278.450012,75.510002,1787,360.523224,105.230003,113.831947,71.306946,622.549988,122.779999,324.057831,39.905308,135.555542,69.709114,46.016239,105.080002,333.829712,80.043732,397.970001,202.020004,88.650002,51.618626,128.159225,35.84557,97.400002,272.420013,43.806534,100.589996,65.459114,369.23999,352.190002,91.43,49.339462,321.386719,715.570007,77,179.57193,31.591991,306.950439,21.77,21.389999,315.48999,105.389999,67.089996,1029.98999,103.056358,49.049999,207.756332,66.879997,57.457703,83.139999,95.284706,495.98999,519.486572,127.105881,477.410004,84.495926,77.771591,186.020004,134.66066,82.650002,116.079025,579.900024,93.919998,174.869995,5.333116,140.037598,185.350006,86.928261,210.949997,115.93,160.589996,449.76001,138.795212,29.030001,237.320007,204.330002,187.578552,266.850006,34.526642,207.630005,37.779999,69.946991,102.538651
9/16/20,11247.59961,79.989998,476,76.660004,116.57,329.859985,1512.089966,1520.900024,3078.100098,244.272049,115.050636,317.890015,111.769859,56.302952,360.979492,230.759995,136.973297,126.029999,276.390015,75.639999,1806.660034,360.65097,102.550003,113.562775,72.02301,630.070007,120.830002,322.122375,39.72839,134.76767,70.295578,46.362896,105.25,333.654999,79.126328,393.920013,197.009995,89.260002,50.262863,126.571342,35.934761,99.029999,263.519989,43.394737,102.260002,64.915276,362.359985,322.470001,89.940002,49.704575,312.327271,691.390015,75.089996,179.621597,30.989204,304.635406,22.41,21.92,309.98999,107.760002,67.059998,1003,103.00663,50.209999,204.044617,68.839996,57.339012,81.870003,94.648117,483.859985,500.432159,128.283051,469.920013,85.136269,78.599472,180.910004,134.025192,82.650002,114.067703,569.150024,96.019997,176.619995,5.372916,139.47113,182.550003,87.592293,206.860001,113.760002,157.070007,441.76001,137.847794,29.360001,239.940002,202.990005,186.530014,267.549988,35.515354,205.619995,38.779999,70.453636,102.04007
9/17/20,11080.9502,78.769997,474.299988,76.550003,114.129997,328.029999,1487.040039,1495.530029,3008.72998,244.587555,114.980942,308.880005,109.985611,56.173336,365.322632,226.970001,137.132431,124.669998,275.369995,78.360001,1787.209961,359.550446,101.150002,113.881798,71.386513,620.309998,119.980003,320.937408,39.679245,133.580856,69.699181,45.14465,102.25,328.947174,79.275909,386.209991,193.389999,88.540001,48.488415,125.093315,35.607723,96.790001,254.820007,43.394737,103.800003,64.312103,354.200012,298.019989,90.419998,49.655235,306.197906,680.869995,74.370003,179.303711,30.277718,303.929932,21.790001,21.370001,303.109985,104.410004,66.940002,980.150024,102.956894,50.98,201.915115,67.889999,56.58728,80.709999,93.794006,470.200012,498.392761,127.45504,467.390015,84.584587,78.372787,175.789993,132.257782,81.019997,114.38633,565,93.879997,175.660004,5.283367,137.503387,177.679993,85.976814,201.860001,111.910004,159.449997,423.429993,138.558334,29.68,234.729996,203.490005,184.532791,271.459991,36.425751,203.190002,38.279999,67.989944,101.112701
9/18/20,10936.98047,80.089996,467.549988,74.93,113.720001,320.970001,1451.089966,1459.98999,2954.909912,244.232605,114.403511,305.079987,106.496849,55.983898,364.924164,225.130005,134.367294,124.660004,274.480011,79.379997,1732.280029,353.468201,99.760002,112.476089,69.467094,625.25,118,314.28186,39.12883,133.630722,68.446739,44.827702,103.660004,326.112701,79.60498,389.309998,194.860001,88.019997,48.458508,125.73246,34.755436,93.800003,252.529999,43.179039,103.5,64.321991,354.76001,295.5,86.790001,49.230915,299.121765,655.570007,74.5,177.783768,29.388359,305.241455,21.48,20.940001,294.76001,99.879997,66.139999,998.059998,100.848427,50.740002,199.407455,69.870003,55.904793,78.989998,93.007744,469.959991,487.425995,125.789024,463.899994,82.988655,77.456207,176.070007,130.540024,79.809998,110.21434,555.23999,92.269997,180.940002,5.134119,135.167938,174.889999,84.192863,197.929993,110.720001,158.490005,442.149994,136.841187,29.43,231.740005,204.679993,181.327271,265.390015,36.151657,200.449997,37.209999,66.460068,100.434631
9/21/20,10980.21973,81.410004,475.640015,77.940002,111.739998,322.299988,1430.140015,1431.160034,2960.469971,239.766388,113.427826,309.190002,109.726448,57.150436,361.218567,227.639999,130.329025,124.550003,268.299988,77.279999,1652.390015,348.817841,102.099998,108.47831,68.323395,614.340027,116.879997,312.622925,38.372005,133.860107,66.985558,44.253242,102.629997,329.616913,77.36132,391.690002,205.020004,85.970001,49.983738,128.119278,34.438309,91.290001,248.149994,42.865295,99.610001,63.49139,364.700012,270.130005,85.389999,49.063164,306.666351,641.950012,75.129997,179.909714,29.299423,312.941803,21.02,20.52,295.559998,93.019997,65.150002,1011.98999,97.964203,49.150002,201.546921,69.260002,55.242085,78.379997,95.765633,487.350006,500.542114,121.060341,453.959991,80.644005,75.642754,183.210007,130.311646,79.959999,111.439049,555.700012,90.419998,178.830002,5.08437,133.418854,177.729996,83.142311,201.979996,110.57,164.339996,449.390015,135.183197,28.23,225.880005,202.889999,178.431305,264,35.035683,203.550003,36.09,66.201782,99.128342
